pvsnr,vsnr,vm,aktiv,spartek,vtr_dau,vtrweg,STORNGRD,gesbeitr,SDANZAHL,SCHAGESA,KOSTGESA,KOSTGEKA,kosten_verw,kosten_prov,plz,alter,SDBEITR5,HSN,KILOMETERSTAND,end_year,end_month,end_day,beg_year,beg_month,beg_day,gfeld_c,ort_id,anr_no,gender_id,plz_id,Customer_beg_year,Electric,car_model
26141723,26141723-001,00 000 9240,1,1,802.0,2,,"317,97",0.0,"0,00","0,00","0,00","60,51","66,00",88045,63.0,"590,38",8004.0,56.0,,,,2023,1,19,70270,1506,71296,2,9892,2023.0,1,911
26518635,26518635-001,53 711 2059,0,2,370.0,2,501.0,"160,87",0.0,"0,00","0,00","0,00","21,40","20,26",74211,67.0,"191,79",1844.0,85.0,2025.0,1.0,1.0,2023,12,28,70270,5642,71295,1,5845,2023.0,2,815
25837983,25837983-005,00 000 1383,0,2,512.0,4,,"223,32",0.0,"0,00","0,00","0,00","50,28","32,80",74653,27.0,"414,89",5.0,169.0,2024.0,4.0,19.0,2022,11,24,70270,3588,71295,1,10988,2022.0,1,110
99908630,99908630-004,00 000 1646,0,2,73.0,1,999.0,"429,63",0.0,"0,00","0,00","0,00","14,69","7,14",24790,61.0,"84,74",8.0,,2025.0,2.0,20.0,2024,12,9,70269,369,71295,1,264,1980.0,1,861
26564775,26564775-002,00 000 7741,1,3,145.0,2,,"314,26",0.0,"0,00","0,00","0,00","12,94","13,80",72184,26.0,"130,31",603.0,109.618,,,,2024,11,6,70270,2986,71295,1,2829,2024.0,1,1469
26359759,26359759-001,00 000 8411,1,1,455.0,2,,"194,57",0.0,"0,00","0,00","0,00","22,37","25,67",57319,46.0,"230,99",8566.0,70.281,,,,2024,1,1,70270,1914,71296,2,1595,2024.0,1,153
25756835,25756835-001,00 000 7741,0,1,1.012,2,36.0,"65,75",0.0,"0,00","0,00","0,00","18,67","19,50",1589,52.0,"172,96",1313.0,55.614,2024.0,10.0,9.0,2022,1,1,70270,1063,71296,2,15734,2022.0,1,97
26938811,26938811-001,00 000 7274,1,3,298.0,2,,"190,84",0.0,"0,00","0,00","0,00","15,04","15,65",88433,49.0,"149,38",9101.0,25.5,,,,2024,6,6,70270,5164,71296,2,5374,2024.0,1,2810
25506666,25506666-001,00 000 1357,0,2,0.0,4,,296.62,0.0,0,0,0,0.0,0.0,9123,71.0,"0,00",5013.0,187.0,2025.0,2.0,28.0,2025,2,28,70270,1433,71296,2,2325,2025.0,1,302
26416200,26416200-001,00 000 3360,1,2,455.0,2,,"119,53",0.0,"0,00","0,00","0,00","17,86","17,00",21259,67.0,"159,49",8004.0,10.0,,,,2024,1,1,70270,2979,71296,2,2819,2024.0,1,1266
25825324,25825324-010,00 000 4673,1,2,1.098,2,,"223,34",0.0,"0,00","0,00","0,00","75,46","68,89",86641,998.0,"639,70",603.0,,,,,2022,3,29,70271,4557,71298,4,12192,2022.0,1,546
25192104,25192104-002,00 000 7290,1,2,820.0,2,,"269,38",0.0,"0,00","0,00","0,00","71,09","65,10",9618,37.0,"607,23",603.0,190.967,,,,2023,1,1,70270,3227,71296,2,13790,2020.0,1,562
26036068,26036068-001,00 000 6169,1,2,759.0,2,,"37,98",0.0,"0,00","0,00","0,00","8,20","7,58",25885,998.0,"70,78",801.0,,,,,2023,3,3,70269,125,71298,4,10586,2023.0,1,3432
6184953,06184953-003,00 000 1614,1,1,455.0,1,,"286,11",0.0,"0,00","0,00","0,00","54,18","32,42",24819,53.0,"314,38",1844.0,87.0,,,,2024,1,1,70270,187,71295,1,147,1988.0,1,253
27266104,27266104-001,00 000 1394,1,2,25.0,4,,19.81,0.0,0,0,0,0.17,0.1,66113,50.0,"1,38",2115.0,,,,,2025,3,6,70270,1752,71295,1,4886,2025.0,1,0
25781143,25781143-001,00 000 7741,1,1,1.185,2,,"184,22",0.0,"0,00","0,00","0,00","49,70","53,05",77654,66.0,"470,31",35.0,37.155,,,,2022,1,1,70270,1582,71295,1,2789,2022.0,1,38
26589261,26589261-001,12 270 2001,1,2,392.0,2,,"646,27",0.0,"0,00","0,00","0,00","71,76","68,44",47119,55.0,"639,82",1313.0,175.0,,,,2024,3,4,70270,1304,71295,1,5282,2024.0,1,173
26019354,26019354-001,00 000 1357,0,2,0.0,4,,"194,80",0.0,"0,00","0,00","0,00","0,00","0,00",76756,31.0,"0,00",603.0,286.0,2023.0,1.0,1.0,2023,1,1,70270,3140,71295,1,3013,2023.0,1,2048
26008847,26008847-001,00 000 1357,0,3,765.0,4,,"38,31",0.0,"0,00","0,00","0,00","8,84","5,97",32825,63.0,"75,82",603.0,85.985,2025.0,2.0,4.0,2023,1,1,70270,1959,71295,1,3654,2023.0,1,817
26975906,26975906-002,00 000 8310,1,3,0.0,2,,54.86,0.0,0,0,0,0.0,0.0,99334,22.0,"0,00",5.0,,,,,2025,4,1,70270,2872,71295,1,2689,2024.0,1,2039
26484879,26484879-001,00 000 6527,0,2,0.0,2,563.0,"155,45",0.0,"0,00","0,00","0,00","0,00","0,00",26655,37.0,"0,00",603.0,85.65,2024.0,1.0,1.0,2024,1,1,70270,1553,71295,1,1205,2024.0,1,107
26588933,26588933-001,00 000 1357,1,2,389.0,4,,"273,42",0.0,"0,00","0,00","0,00","42,82","28,77",37581,26.0,"374,85",5013.0,83.0,,,,2024,3,7,70270,8789,71295,1,13224,2024.0,1,160
26382222,26382222-001,00 000 1357,0,2,366.0,4,,"302,42",0.0,"0,00","0,00","0,00","33,45","23,32",58452,37.0,"302,42",603.0,272.0,2025.0,1.0,1.0,2024,1,1,70270,871,71296,2,2469,2024.0,1,933
23401851,23401851-036,00 000 0714,1,2,913.0,1,,"229,34",0.0,"0,00","0,00","0,00","100,25","47,94",25856,998.0,"573,99",900.0,,,,,2022,9,30,70271,623,71298,4,8482,2008.0,1,0
25753360,25753360-001,00 000 1357,0,2,390.0,4,,"197,36",1.0,"0,00","0,00","0,00","30,18","17,39",1069,30.0,"228,17",8004.0,127.0,2023.0,1.0,26.0,2022,1,1,70270,148,71295,1,14252,2022.0,1,204
26576742,26576742-001,00 000 2101,1,2,405.0,1,,"314,83",0.0,"0,00","0,00","0,00","53,88","26,21",25946,59.0,"310,51",603.0,55.5,,,,2024,2,20,70270,768,71296,2,327,2024.0,1,1186
27081717,27081717-001,73 117 2001,1,1,143.0,2,,"436,83",0.0,"0,00","0,00","0,00","16,50","19,97",71726,51.0,"176,58",8566.0,93.8,,,,2024,11,8,70270,6747,71295,1,6826,2024.0,1,1554
25994147,25994147-001,00 000 7290,1,2,820.0,2,,"467,45",1.0,"6.315,12","6.315,12","7.147,84","112,01","103,82",73614,52.0,"970,88",8212.0,159.774,,,,2023,1,1,70270,2054,71296,2,1750,2023.0,1,106
27121342,27121342-001,00 000 0517,1,1,132.0,1,,"1.241,68",0.0,"0,00","0,00","0,00","79,93","49,49",24885,55.0,"482,99",1028.0,114.8,,,,2024,11,19,70270,40,71296,2,34,2024.0,1,249
25341707,25341707-002,00 000 4590,0,1,0.0,2,563.0,423.96,0.0,0,0,0,0.0,0.0,71679,60.0,"0,00",1028.0,48.531,2025.0,1.0,1.0,2025,1,1,70270,4670,71295,1,4819,2020.0,1,563
25808355,25808355-001,00 000 9240,0,3,0.0,2,35.0,"48,44",0.0,"0,00","0,00","0,00","0,00","0,00",48282,35.0,"0,00",7101.0,,2022.0,1.0,1.0,2022,1,1,70270,1052,71296,2,12108,2022.0,1,827
25840315,25840315-001,00 000 1357,1,1,1.155,4,,"238,55",1.0,"0,00","0,00","0,00","97,87","62,12",65428,28.0,"800,47",603.0,50.069,,,,2022,1,31,70270,1135,71295,1,8048,2022.0,1,65
26498732,26498732-001,12 270 2001,1,3,455.0,2,,"36,49",0.0,"0,00","0,00","0,00","3,87","4,00",8134,80.0,"38,33",603.0,100.0,,,,2024,1,1,70270,4058,71295,1,4095,2024.0,1,376
27131305,27131305-001,00 000 8026,1,1,89.0,2,,462.52,0.0,0,0,0,10.44,13.29,80805,38.0,"115,63",9101.0,15.6,,,,2025,1,1,70270,1041,71296,2,5770,2025.0,1,1513
26461540,26461540-001,00 000 1357,1,2,455.0,4,,"450,53",1.0,"2.511,55","2.511,55","2.844,29","45,65","30,38",53773,63.0,"396,26",588.0,166.0,,,,2024,1,1,70270,1113,71295,1,10910,2024.0,1,960
25912385,25912385-001,00 000 1362,0,2,365.0,4,,"262,43",0.0,"0,00","0,00","0,00","33,57","20,41",90455,34.0,"262,43",710.0,248.0,2023.0,6.0,18.0,2022,6,18,70270,1377,71296,2,13117,2022.0,1,1582
26975120,26975120-001,00 000 7476,1,3,273.0,2,,"65,76",0.0,"0,00","0,00","0,00","5,55","5,76",40764,58.0,"55,08",1313.0,131.0,,,,2024,7,1,70270,998,71295,1,629,2024.0,1,279
26076349,26076349-001,12 240 4011,1,1,820.0,2,,"153,66",0.0,"0,00","0,00","0,00","27,10","29,58",18314,67.0,"264,47",8004.0,124.5,,,,2023,1,1,70270,5420,71295,1,2198,2023.0,1,565
25955986,25955986-007,00 000 0928,1,3,30.0,1,,29.8,0.0,0,0,0,0.44,0.21,23911,46.0,"2,48",2157.0,,,,,2025,3,1,70270,602,71295,1,202,2022.0,1,0
26343412,26343412-001,00 000 9240,1,2,455.0,2,,"26,61",0.0,"0,00","0,00","0,00","3,47","3,30",1936,56.0,"30,95",9643.0,,,,,2024,1,1,70270,3922,71295,1,3741,2024.0,1,3432
26434587,26434587-001,00 000 9869,1,3,455.0,2,,"61,18",0.0,"0,00","0,00","0,00","6,62","6,83",97705,50.0,"65,45",35.0,160.7,,,,2024,1,1,70270,2137,71295,1,1836,2024.0,1,577
26025581,26025581-001,00 000 1357,1,2,820.0,4,,"320,37",0.0,"0,00","0,00","0,00","67,78","45,09",14129,84.0,"578,93",3333.0,4.0,,,,2023,1,1,70270,572,71296,2,5591,2023.0,2,324
26553649,26553649-001,00 000 1357,1,2,395.0,4,,"192,39",0.0,"0,00","0,00","0,00","19,30","12,92",15848,34.0,"168,41",2234.0,14.0,,,,2024,3,1,70270,4709,71296,2,9007,2024.0,1,618
26313512,26313512-001,00 000 8626,1,3,556.0,2,,"85,96",0.0,"0,00","0,00","0,00","11,33","11,48",31141,25.0,"109,75",603.0,143.0,,,,2023,9,22,70270,167,71296,2,3073,2023.0,1,975
23197996,23197996-004,00 000 3070,0,3,365.0,1,999.0,"24,80",0.0,"0,00","0,00","0,00","4,78","2,12",31699,62.0,"24,80",900.0,,2025.0,3.0,1.0,2024,3,1,70270,1447,71296,2,1098,2006.0,1,0
27138821,27138821-001,00 000 2598,1,2,89.0,2,,171.55,0.0,0,0,0,4.91,4.76,63868,66.0,"42,89",1844.0,83.0,,,,2025,1,1,70270,2999,71296,2,2842,2025.0,1,307
27127961,27127961-001,54 383 7003,1,2,89.0,2,,169.19,0.0,0,0,0,4.84,4.7,15517,58.0,"42,30",5048.0,119.0,,,,2025,1,1,70270,3692,71296,2,3673,2025.0,1,1743
25985835,25985835-002,00 000 9003,1,2,820.0,2,,"74,74",0.0,"0,00","0,00","0,00","16,30","15,01",99734,63.0,"140,06",8004.0,4.0,,,,2023,1,1,70270,1788,71295,1,1458,2023.0,1,395
25996711,25996711-001,00 000 0830,0,2,290.0,1,999.0,"19,60",0.0,"0,00","0,00","0,00","2,70","1,32",24159,46.0,"15,57",1955.0,,2025.0,3.0,1.0,2024,5,15,70270,75,71296,2,476,2023.0,1,0
26891011,26891011-001,00 000 7741,1,2,362.0,2,,"377,68",0.0,"0,00","0,00","0,00","40,46","38,60",58300,62.0,"360,66",35.0,214.0,,,,2024,4,3,70270,920,71295,1,7897,2024.0,1,3531
25948745,25948745-002,00 000 1357,0,3,366.0,4,,"45,82",0.0,"0,00","0,00","0,00","5,26","3,61",66583,68.0,"45,82",603.0,223.0,2024.0,8.0,23.0,2023,8,23,70270,5490,71295,1,13733,2022.0,1,1134
26035326,26035326-001,00 000 5461,1,3,820.0,2,,"21,86",0.0,"0,00","0,00","0,00","4,14","4,07",91330,81.0,"38,80",8004.0,35.0,,,,2023,1,1,70270,5063,71296,2,8544,2023.0,1,198
25801201,25801201-001,00 000 7536,1,1,1.185,2,,"335,18",0.0,"0,00","0,00","0,00","10,87","13,32",45473,56.0,"117,32",603.0,53.17,,,,2022,1,1,70270,1023,71296,2,14487,2022.0,1,527
22511379,22511379-003,00 000 6004,1,2,944.0,1,,"21,97",0.0,"0,00","0,00","0,00","9,37","4,48",23758,55.0,"53,63",8356.0,,,,,2022,8,30,70270,237,71295,1,9164,2001.0,1,3465
24946601,24946601-004,00 000 1357,0,2,365.0,4,,"163,29",0.0,"0,00","0,00","0,00","21,70","12,41",86551,66.0,"163,29",1313.0,231.0,2023.0,1.0,1.0,2022,1,1,70270,2646,71295,1,2437,2019.0,1,218
3090911,03090911-014,00 000 6164,0,2,6.0,2,999.0,"0,00",0.0,"0,00","0,00","0,00","0,00","0,00",24358,60.0,"0,00",,,2024.0,12.0,18.0,2024,12,12,70269,62,71295,1,52,1988.0,1,0
25888796,25888796-005,00 000 1366,1,3,101.0,4,,"263,90",0.0,"0,00","0,00","0,00","8,97","5,60",41460,34.0,"74,04",8566.0,77.0,,,,2024,12,20,70270,1525,71296,2,8571,2022.0,1,1365
27065434,27065434-008,12 270 2001,1,3,89.0,2,,208.23,0.0,0,0,0,5.07,5.6,53773,998.0,"52,06",4192.0,,,,,2025,1,1,70270,1113,71299,6,741,2025.0,1,0
96637771,96637771-002,00 000 1383,0,2,149.0,4,,"263,39",0.0,"0,00","0,00","0,00","12,91","8,49",99326,59.0,"106,82",710.0,98.0,2024.0,1.0,18.0,2023,8,22,70270,1516,71295,1,1170,2013.0,1,25
26049722,26049722-001,00 000 1357,0,3,731.0,4,,"49,25",1.0,"169,68","169,68","169,68","12,14","8,21",71696,30.0,"104,02",603.0,114.636,2025.0,1.0,1.0,2023,1,1,70270,4399,71295,1,11247,2023.0,1,641
26261483,26261483-001,00 000 8075,1,2,622.0,2,,"40,39",0.0,"0,00","0,00","0,00","8,39","7,83",38835,45.0,"73,28",1381.0,,,,,2023,7,18,70270,8522,71296,2,1144,2023.0,1,3432
26403640,26403640-001,00 000 4927,1,3,455.0,2,,"186,06",0.0,"0,00","0,00","0,00","21,41","22,09",29303,50.0,"211,72",603.0,145.0,,,,2024,1,1,70270,1207,71295,1,835,2024.0,1,622
27249678,27249678-001,00 000 1394,1,2,30.0,4,,19.7,0.0,0,0,0,0.21,0.12,18211,48.0,"1,64",2193.0,,,,,2025,3,1,70270,245,71295,1,930,2025.0,1,0
27133921,27133921-001,00 000 1440,1,3,89.0,1,,33.5,0.0,0,0,0,1.5,0.7,24256,73.0,"8,38",3333.0,118.0,,,,2025,1,1,70270,701,71296,2,317,2025.0,1,247
26974180,26974180-001,00 000 4412,1,2,266.0,2,,"257,07",0.0,"0,00","0,00","0,00","21,62","20,66",56290,54.0,"192,32",1889.0,10.0,,,,2024,7,8,70270,8880,71296,2,3042,2024.0,1,804
26978539,26978539-002,00 000 1369,0,2,46.0,4,,"811,76",0.0,"0,00","0,00","0,00","10,97","7,65",49832,22.0,"99,22",35.0,189.0,2024.0,9.0,13.0,2024,7,29,70270,3534,71296,2,954,2024.0,1,110
25804138,25804138-001,00 000 9240,0,2,17.0,2,36.0,"164,40",0.0,"0,00","0,00","0,00","0,95","0,85",1731,63.0,"7,76",8566.0,50.0,2022.0,1.0,18.0,2022,1,1,70270,8514,71295,1,15319,2022.0,1,2043
27065347,27065347-005,00 000 8313,1,2,89.0,2,,478.53,0.0,0,0,0,13.69,13.28,26529,998.0,"119,63",,,,,,2025,1,1,70270,5130,71297,3,2095,2024.0,1,0
27148178,27148178-001,00 000 1388,1,1,89.0,4,,311.74,0.0,0,0,0,9.79,5.87,27628,20.0,"77,94",7593.0,110.0,,,,2025,1,1,70270,2844,71295,1,2661,2025.0,1,792
26047923,26047923-001,00 000 9240,0,2,306.0,2,311.0,"447,74",0.0,"0,00","0,00","0,00","45,52","40,15",45896,39.0,"373,12",8566.0,205.0,2024.0,1.0,1.0,2023,3,1,70270,1921,71295,1,11242,2023.0,1,750
27140783,27140783-001,00 000 1357,1,3,89.0,4,,169.42,0.0,0,0,0,5.18,3.19,30880,52.0,"42,36",8566.0,156.0,,,,2025,1,1,70270,3705,71295,1,3687,2025.0,1,134
26145443,26145443-001,00 000 1357,1,2,761.0,4,,"475,99",1.0,"3.837,25","3.837,25","4.107,70","69,85","46,58",59425,78.0,"601,30",7118.0,72.0,,,,2023,3,1,70270,1913,71295,1,9658,2023.0,1,76
27255921,27255921-001,00 000 1362,1,2,0.0,4,,20.42,0.0,0,0,0,0.0,0.0,14195,67.0,"0,00",1947.0,,,,,2025,4,1,70270,572,71295,1,411,2025.0,1,0
25917092,25917092-001,00 000 1357,1,2,1.011,4,,"777,93",0.0,"0,00","0,00","0,00","98,90","63,40",67433,49.0,"818,94",603.0,179.0,,,,2022,6,24,70270,2707,71295,1,9149,2022.0,1,788
25865172,25865172-001,00 000 9557,1,3,1.112,2,,"89,99",0.0,"0,00","0,00","0,00","26,86","26,18",57562,58.0,"247,77",35.0,151.215,,,,2022,3,15,70270,3632,71295,1,15282,2022.0,1,329
80500709,80500709-008,00 000 1203,1,3,455.0,1,,"45,31",0.0,"0,00","0,00","0,00","8,59","3,85",74206,65.0,"45,36",3333.0,157.62,,,,2024,1,1,70270,2132,71295,1,1831,1978.0,1,567
26033057,26033057-003,00 000 1357,1,3,587.0,4,,"79,68",1.0,"1.230,88","1.230,88","1.232,32","15,54","10,56",29664,35.0,"135,09",35.0,150.0,,,,2023,8,22,70270,1359,71295,1,12671,2023.0,1,1451
27043405,27043405-001,00 000 1357,1,2,189.0,4,,"387,66",0.0,"0,00","0,00","0,00","23,96","15,46",4155,48.0,"202,45",8566.0,63.0,,,,2024,9,23,70270,977,71295,1,5510,2024.0,1,172
26391010,26391010-001,00 000 1357,1,1,455.0,4,,"166,92",1.0,"3.773,46","3.773,46","3.779,68","23,12","15,82",76829,85.0,"203,39",8566.0,50.0,,,,2024,1,1,70270,989,71296,2,621,2024.0,1,1228
26487317,26487317-001,00 000 1369,0,3,366.0,4,,"39,48",0.0,"0,00","0,00","0,00","4,37","3,10",21218,86.0,"39,48",35.0,201.0,2025.0,1.0,1.0,2024,1,1,70270,147,71296,2,1612,2024.0,1,521
26444838,26444838-001,12 270 2002,1,2,455.0,2,,"248,81",0.0,"0,00","0,00","0,00","31,17","29,70",85656,69.0,"278,10",603.0,250.0,,,,2024,1,1,70270,8658,71295,1,11196,2024.0,1,55
25998191,25998191-001,00 000 7741,1,1,886.0,2,,"1.046,94",0.0,"0,00","0,00","0,00","264,27","285,29",50739,52.0,"2.547,36",5.0,147.0,,,,2022,10,27,70270,1104,71295,1,10820,2022.0,1,2763
96453059,96453059-002,00 000 1388,1,2,89.0,4,,250.26,0.0,0,0,0,7.93,4.73,51702,69.0,"62,57",5.0,15.0,,,,2025,1,1,70270,4781,71295,1,4952,2015.0,2,1340
26409422,26409422-001,00 000 5357,1,1,455.0,2,,"222,56",0.0,"0,00","0,00","0,00","24,33","27,95",79110,66.0,"251,46",603.0,10.873,,,,2024,1,1,70270,1859,71295,1,3744,2024.0,1,1356
26186719,26186719-001,64 561 3001,1,2,455.0,2,,"610,62",0.0,"0,00","0,00","0,00","86,46","82,35",59423,50.0,"772,00",5048.0,124.0,,,,2024,1,1,70270,1913,71295,1,6219,2024.0,1,3438
26342998,26342998-001,12 258 4001,1,3,455.0,2,,"32,18",0.0,"0,00","0,00","0,00","3,48","3,59",53343,71.0,"34,43",8212.0,190.0,,,,2024,1,1,70270,1372,71296,2,1015,2024.0,1,1336
26546126,26546126-002,00 000 1362,0,2,35.0,4,,"27,50",0.0,"0,00","0,00","0,00","0,30","0,21",81241,26.0,"2,67",900.0,,2024.0,3.0,1.0,2024,1,26,70270,1041,71295,1,15117,2024.0,1,0
27190000,25739213-028,00 000 7681,1,2,1.185,2,,"1.980,00",3.0,"12.406,74","12.704,84","14.435,41","959,11","882,91",15378,998.0,"6.255,00",9101.0,,,,,2022,1,1,70271,9802,71298,4,3327,2022.0,1,3432
26425261,26425261-001,00 000 4665,1,3,455.0,2,,"98,20",0.0,"0,00","0,00","0,00","10,11","10,45",85229,40.0,"100,06",8004.0,223.5,,,,2024,1,1,70270,3229,71296,2,3126,2024.0,1,147
26436413,26436413-001,61 859 4002,1,2,455.0,2,,"177,20",0.0,"0,00","0,00","0,00","19,93","19,00",25524,62.0,"177,70",8004.0,2.0,,,,2024,1,1,70270,213,71296,2,168,2024.0,1,728
25756839,25756839-001,00 000 7073,1,2,1.185,2,,"254,28",0.0,"0,00","0,00","0,00","82,14","75,01",17391,59.0,"695,81",603.0,181.98,,,,2022,1,1,70270,5647,71296,2,10003,2022.0,1,130
26449447,26449447-001,00 000 6594,1,1,455.0,2,,"528,48",0.0,"0,00","0,00","0,00","49,38","56,99",49828,69.0,"511,89",2222.0,29.0,,,,2024,1,1,70270,1560,71295,1,10703,2024.0,1,515
22725871,22725871-002,00 000 7716,1,2,455.0,2,,"97,29",0.0,"0,00","0,00","0,00","12,95","12,33",74572,65.0,"115,55",91.0,,,,,2024,1,1,70269,3477,71295,1,3431,2001.0,1,869
26062529,26062529-001,00 000 1357,1,3,820.0,4,,"86,88",0.0,"0,00","0,00","0,00","23,00","15,44",38855,30.0,"196,68",3333.0,174.0,,,,2023,1,1,70270,9311,71296,2,4594,2023.0,1,538
26005722,26005722-001,00 000 9240,1,2,820.0,2,,"205,55",0.0,"0,00","0,00","0,00","53,47","49,17",40878,49.0,"459,17",2222.0,63.598,,,,2023,1,1,70270,1955,71295,1,2625,2023.0,1,309
27130581,27130581-001,00 000 1357,1,1,119.0,4,,"298,02",0.0,"0,00","0,00","0,00","12,01","7,49",50389,42.0,"98,52",603.0,30.0,,,,2024,12,2,70270,1448,71295,1,1021,2024.0,1,914
27250572,27250572-001,00 000 1362,1,2,30.0,4,,19.7,0.0,0,0,0,0.21,0.12,34497,50.0,"1,64",2157.0,,,,,2025,3,1,70270,4139,71295,1,4189,2025.0,1,0
24669855,24669855-002,00 000 1383,1,3,109.0,4,,"166,05",0.0,"0,00","0,00","0,00","6,05","3,81",23566,31.0,"50,27",8566.0,1.0,,,,2024,12,12,70270,236,71296,2,565,2018.0,1,605
23443660,23443660-002,00 000 1011,1,2,1.106,1,,"546,08",2.0,"11.718,20","11.718,20","14.496,03","262,66","125,01",23569,67.0,"1.500,20",603.0,151.0,,,,2022,3,21,70270,236,71295,1,12524,2008.0,1,793
27016205,27016205-001,00 000 1362,0,3,183.0,4,,"37,20",0.0,"0,00","0,00","0,00","2,07","1,47",71665,60.0,"18,70",1889.0,,2025.0,3.0,1.0,2024,8,30,70270,3181,71295,1,3065,2024.0,1,0
26342391,26342391-001,12 270 2002,1,3,524.0,2,,"183,72",0.0,"0,00","0,00","0,00","21,63","22,05",92242,35.0,"210,86",8004.0,58.0,,,,2023,10,24,70270,4771,71295,1,4939,2023.0,1,218
25415536,25415536-007,00 000 0734,1,3,137.0,1,,"277,21",0.0,"0,00","0,00","0,00","19,36","8,85",25842,25.0,"105,49",710.0,320.949,,,,2024,11,14,70270,438,71295,1,9264,2020.0,1,753
27008280,27008280-001,00 000 1357,1,2,223.0,4,,"259,11",0.0,"0,00","0,00","0,00","18,64","12,17",73770,26.0,"159,07",603.0,99.0,,,,2024,8,20,70270,3556,71296,2,3525,2024.0,1,1659
27045831,27045831-001,00 000 1357,1,2,187.0,4,,"893,83",0.0,"0,00","0,00","0,00","54,70","35,27",57080,20.0,"461,81",603.0,210.0,,,,2024,9,25,70270,1924,71295,1,1624,2024.0,1,658
26441337,26441337-001,12 252 0001,1,3,455.0,2,,"31,16",0.0,"0,00","0,00","0,00","3,35","3,46",63773,55.0,"33,12",999.0,115.0,,,,2024,1,1,70270,3801,71295,1,3801,2024.0,1,1800
97245384,97245384-002,00 000 4412,1,2,455.0,2,,"124,08",0.0,"0,00","0,00","0,00","14,49","13,81",57290,72.0,"129,20",603.0,48.886,,,,2024,1,1,70270,1818,71295,1,4072,2009.0,1,195
23273980,23273980-006,00 000 1531,0,2,315.0,1,999.0,"39,30",0.0,"0,00","0,00","0,00","5,94","2,80",24816,33.0,"33,84",900.0,,2024.0,3.0,1.0,2023,4,21,70270,941,71295,1,200,2006.0,1,0
26065406,26065406-002,00 000 3495,0,2,193.0,2,36.0,"143,98",1.0,"884,90","884,90","1.001,58","9,37","8,26",18258,68.0,"76,79",1727.0,40.0,2023.0,7.0,13.0,2023,1,1,70270,3790,71295,1,489,2023.0,1,3560
26481046,26481046-002,00 000 8088,1,2,452.0,2,,"145,57",0.0,"0,00","0,00","0,00","19,75","18,81",78315,998.0,"176,27",5.0,1.0,,,,2024,1,4,70270,1191,71298,4,822,2024.0,1,335
26478724,26478724-001,00 000 1715,1,2,455.0,1,,"206,39",0.0,"0,00","0,00","0,00","39,96","19,44",23558,55.0,"230,27",35.0,70.0,,,,2024,1,1,70270,236,71296,2,516,2024.0,1,400
26396456,26396456-001,32 933 9001,1,2,455.0,2,,"119,00",0.0,"0,00","0,00","0,00","15,34","14,61",16244,57.0,"136,86",1844.0,42.0,,,,2024,1,1,70270,1305,71295,1,941,2024.0,1,257
25809422,25809422-001,00 000 2193,0,2,968.0,2,36.0,"386,52",0.0,"0,00","0,00","0,00","119,71","108,04",73550,69.0,"1.002,88",8004.0,137.9,2024.0,8.0,26.0,2022,1,1,70270,5436,71296,2,12024,2022.0,1,173
25862880,25862880-001,00 000 1826,1,2,502.0,1,,"32,63",0.0,"0,00","0,00","0,00","7,26","3,52",23812,62.0,"41,77",2314.0,,,,,2023,11,15,70270,231,71296,2,177,2023.0,1,3432
26445847,26445847-001,00 000 1357,1,2,455.0,4,,"441,72",0.0,"0,00","0,00","0,00","60,28","40,61",61267,78.0,"528,85",4136.0,117.0,,,,2024,1,1,70270,4377,71296,2,13942,2024.0,1,180
26425324,26425324-001,00 000 4721,1,2,455.0,2,,"345,04",0.0,"0,00","0,00","0,00","43,85","41,79",7749,77.0,"391,33",8004.0,87.0,,,,2024,1,1,70270,1564,71296,2,2070,2024.0,1,1646
25293099,25293099-003,00 000 3480,1,1,455.0,2,,"685,38",0.0,"0,00","0,00","0,00","70,29","80,90",24598,58.0,"727,35",583.0,22.0,,,,2024,1,1,70270,277,71295,1,207,2020.0,1,895
26486057,26486057-001,12 270 2001,1,2,455.0,2,,"310,75",0.0,"0,00","0,00","0,00","36,84","35,12",27324,74.0,"328,60",9101.0,119.499,,,,2024,1,1,70270,5765,71295,1,5051,2024.0,1,678
25778795,25778795-002,12 330 6001,1,2,13.0,2,,98.19,0.0,0,0,0,0.41,0.39,67822,32.0,"3,55",5.0,,,,,2025,3,18,70270,5331,71295,1,5537,2022.0,1,2011
97190762,97190762-001,12 270 2002,1,2,455.0,2,,"142,18",0.0,"0,00","0,00","0,00","18,89","18,00",85276,70.0,"168,63",588.0,7.231,,,,2024,1,1,70270,3362,71295,1,3299,2002.0,1,1215
26908734,26908734-001,00 000 3186,1,2,332.0,2,,"163,60",0.0,"0,00","0,00","0,00","16,43","15,68",77855,58.0,"146,37",8212.0,140.1,,,,2024,5,3,70270,1314,71296,2,950,2024.0,1,180
24166155,24166155-010,00 000 2062,0,1,379.0,2,998.0,"0,00",0.0,"0,00","0,00","0,00","166,04","188,52",59590,54.0,"1.702,58",2222.0,,2025.0,1.0,31.0,2024,1,18,70270,2400,71295,1,2120,2017.0,1,1098
25405089,25405089-002,00 000 6181,1,2,693.0,2,,"712,12",0.0,"0,00","0,00","0,00","182,99","168,94",24119,70.0,"1.578,96",1844.0,46.0,,,,2023,5,8,70270,119,71295,1,10276,2020.0,1,53
